"Symbol"	"Entrez"	"Description"
"LINC00555"	"-"	"-"
"ENSG00000261058"	"-"	"-"
"ENSG00000261060"	"-"	"-"
"ENSG00000261061"	"-"	"-"
"ENSG00000261063"	"-"	"-"
"ENSG00000261065"	"-"	"-"
"ENSG00000261066"	"-"	"-"
"ENSG00000261067"	"-"	"-"
"ENSG00000261069"	"-"	"-"
"ENSG00000261070"	"338694"	"novel transcript"
"ENSG00000261071"	"-"	"-"
"ENSG00000261072"	"-"	"-"
"LINC01195"	"104266959"	"long intergenic non-protein coding RNA 1195"
"ENSG00000261076"	"-"	"-"
"ENSG00000261077"	"-"	"-"
"ENSG00000261078"	"-"	"-"
"ENSG00000261079"	"-"	"-"
"RUNX2-AS1"	"-"	"-"
"ENSG00000261081"	"-"	"-"
"LINC01228"	"-"	"-"
"LINC02516"	"101927087"	"long intergenic non-protein coding RNA 2516"
"PPP1R1AP2"	"-"	"-"
"ZNNT1"	"-"	"-"
"CDC37P2"	"-"	"-"
"ENSG00000261090"	"112268176"	"novel transcript"
"LINC02178"	"105371248"	"long intergenic non-protein coding RNA 2178"
"ENSG00000261093"	"-"	"-"
"ENSG00000261094"	"-"	"-"
"ENSG00000261095"	"101928708"	"novel transcript, antisense to C16orf95"
"ENSG00000261096"	"-"	"-"
"LINC00563"	"100861554"	"long intergenic non-protein coding RNA 563"
"ENSG00000261098"	"-"	"-"
"ENSG00000261101"	"-"	"-"
"ATP5MFP6"	"-"	"-"
"ENSG00000261103"	"-"	"-"
"ENSG00000261104"	"-"	"-"
"LMO7-AS1"	"101927155"	"LMO7 antisense RNA 1"
"ENSG00000261108"	"-"	"-"
"ENSG00000261111"	"-"	"-"
"ENSG00000261113"	"-"	"-"
"ENSG00000261114"	"-"	"-"
"TMEM178B"	"100507421"	"transmembrane protein 178B"
"ENSG00000261116"	"-"	"-"
"ENSG00000261117"	"-"	"-"
"ENSG00000261118"	"-"	"-"
"ENSG00000261120"	"-"	"-"
"LINC02473"	"107986266"	"long intergenic non-protein coding RNA 2473"
"LINC02167"	"400533"	"long intergenic non-protein coding RNA 2167"
"ENSG00000261123"	"-"	"-"
"ENSG00000261124"	"-"	"-"
"RBFADN"	"-"	"-"
"ENSG00000261127"	"-"	"-"
"ENSG00000261129"	"-"	"-"
"ENSG00000261130"	"-"	"-"
"ENSG00000261131"	"-"	"-"
"ENSG00000261135"	"-"	"-"
"ENSG00000261136"	"-"	"-"
"ENSG00000261140"	"-"	"-"
"ENSG00000261141"	"-"	"-"
"ADAMTS7P3"	"-"	"-"
"ENSG00000261144"	"-"	"-"
"ENSG00000261145"	"-"	"-"
"ENSG00000261146"	"-"	"-"
"ENSG00000261147"	"-"	"-"
"EPPK1"	"83481"	"epiplakin 1"
"TIPINP2"	"-"	"-"
"ENSG00000261153"	"-"	"-"
"LINC02131"	"-"	"-"
"LINC01989"	"101927239"	"long intergenic non-protein coding RNA 1989"
"ENSG00000261158"	"-"	"-"
"ENSG00000261159"	"-"	"-"
"ENSG00000261161"	"-"	"-"
"ENSG00000261166"	"-"	"-"
"ENSG00000261167"	"-"	"-"
"ENSG00000261168"	"-"	"-"
"ENSG00000261170"	"107984827"	"novel transcript, antisense to CLEC18B"
"ENSG00000261172"	"-"	"-"
"DNAJA2-DT"	"-"	"-"
"HMGB1P33"	"-"	"-"
"LINC02188"	"-"	"-"
"ENSG00000261177"	"-"	"-"
"ENSG00000261178"	"-"	"-"
"PLA2G10FP"	"-"	"-"
"ENSG00000261182"	"-"	"-"
"SPINT1-AS1"	"-"	"-"
"ENSG00000261184"	"101928618"	"novel transcript"
"LINC03100"	"102723927"	"long intergenic non-protein coding RNA 3100"
"ENSG00000261187"	"-"	"-"
"TFIP11-DT"	"100507599"	"TFIP11 divergent transcript"
"DSP-AS1"	"101928076"	"DSP antisense RNA 1"
"LINC02911"	"-"	"-"
"ENSG00000261191"	"-"	"-"
"ENSG00000261193"	"-"	"-"
"LINC01898"	"-"	"-"
"ENSG00000261195"	"105371115"	"novel transcript, antisense to IQCK"
"CYP4A43P"	"-"	"-"
"ENSG00000261197"	"-"	"-"
"ENSG00000261198"	"-"	"-"
"UBE2FP2"	"-"	"-"
"ENSG00000261200"	"-"	"-"
"TNRC6B-DT"	"114841040"	"TNRC6B divergent transcript"
"PLA2G10JP"	"-"	"-"
"ENSG00000261204"	"-"	"-"
"NIFKP4"	"-"	"-"
"LINC00561"	"100861545"	"long intergenic non-protein coding RNA 561"
"ENSG00000261207"	"-"	"-"
"ENSG00000261208"	"-"	"-"
"SULT1C2P2"	"-"	"-"
"CLEC19A"	"728276"	"C-type lectin domain containing 19A"
"ENSG00000261211"	"-"	"-"
"ENSG00000261213"	"-"	"-"
"ENSG00000261215"	"-"	"-"
"ENSG00000261216"	"-"	"-"
"BCAP31P1"	"-"	"-"
"ENSG00000261218"	"-"	"-"
"ENSG00000261219"	"-"	"-"
"ST3GAL1-DT"	"-"	"-"
"ZNF865"	"100507290"	"zinc finger protein 865"
"ENSG00000261222"	"-"	"-"
"ENSG00000261226"	"-"	"-"
"ENSG00000261227"	"-"	"-"
"ENSG00000261229"	"-"	"-"
"LINC02133"	"101927132"	"long intergenic non-protein coding RNA 2133"
"ENSG00000261232"	"-"	"-"
"ABCD1P3"	"-"	"-"
"ENSG00000261234"	"-"	"-"
"HSD17B2-AS1"	"-"	"-"
"BOP1"	"23246"	"BOP1 ribosomal biogenesis factor"
"ENSG00000261238"	"-"	"-"
"ANKRD26P1"	"-"	"-"
"ENSG00000261240"	"-"	"-"
"LINC02128"	"102724940"	"long intergenic non-protein coding RNA 2128"
"ENSG00000261242"	"-"	"-"
"ENSG00000261243"	"-"	"-"
"ENSG00000261244"	"-"	"-"
"ENSG00000261245"	"-"	"-"
"GOLGA8T"	"653075"	"golgin A8 family member T"
"ENSG00000261248"	"-"	"-"
"LINC01751"	"101929288"	"long intergenic non-protein coding RNA 1751"
"ENSG00000261250"	"-"	"-"
"EFCAB6-DT"	"-"	"-"
"ENSG00000261253"	"-"	"-"
"ENSG00000261257"	"-"	"-"
"ENSG00000261259"	"-"	"-"
"ENSG00000261260"	"102723786"	"novel transcript"
"ENSG00000261261"	"-"	"-"
"ENSG00000261263"	"-"	"-"
"ENSG00000261265"	"-"	"-"
"ENSG00000261266"	"-"	"-"
"ENSG00000261267"	"-"	"-"
"QKILA"	"-"	"-"
"ENSG00000261269"	"-"	"-"
"ENSG00000261270"	"-"	"-"
"MUC22"	"100507679"	"mucin 22"
"ENSG00000261273"	"-"	"-"
"TP53TG3GP"	"-"	"-"
"ENSG00000261275"	"-"	"-"
"ENSG00000261276"	"-"	"-"
"ENSG00000261278"	"-"	"-"
"ENSG00000261281"	"-"	"-"
"SOD1P2"	"-"	"-"
"RBM22P13"	"-"	"-"
"ENSG00000261285"	"101928392"	"novel transcript"
"ATP2C2-AS1"	"105371374"	"ATP2C2 antisense RNA 1"
"ENSG00000261288"	"-"	"-"
"ENSG00000261289"	"-"	"-"
"CYP4A44P"	"-"	"-"
"ENSG00000261291"	"-"	"-"
"ENSG00000261292"	"-"	"-"
"ENSG00000261293"	"-"	"-"
"ENSG00000261294"	"-"	"-"
"ENSG00000261296"	"-"	"-"
"ENSG00000261298"	"-"	"-"
"C2orf69P3"	"-"	"-"
"NUP93-DT"	"105371286"	"NUP93 divergent transcript"
"GOLGA6GP"	"-"	"-"
"LINC02252"	"-"	"-"
"ENSG00000261305"	"-"	"-"
"ENSG00000261307"	"-"	"-"
"FIGNL2"	"401720"	"fidgetin like 2"
"ENSG00000261310"	"-"	"-"
"ENSG00000261312"	"-"	"-"
"ENSG00000261313"	"-"	"-"
"ENSG00000261314"	"-"	"-"
"LARP4P"	"-"	"-"
"LINC01834"	"-"	"-"
"DIS3L-AS1"	"-"	"-"
"LINC02152"	"-"	"-"
"ENSG00000261320"	"-"	"-"
"ENSG00000261324"	"-"	"-"
"LINC02192"	"100507534"	"long intergenic non-protein coding RNA 2192"
"LINC01355"	"-"	"-"
"ENSG00000261327"	"-"	"-"
"ENSG00000261329"	"-"	"-"
"PPIAP50"	"-"	"-"
"ITGAL-AS1"	"-"	"-"
"CD24P2"	"-"	"-"
"ENSG00000261334"	"-"	"-"
"ENSG00000261335"	"105274304"	"novel transcript, antisense to MXRA7"
"EIF4BP5"	"-"	"-"
"ENSG00000261338"	"-"	"-"
"LINC01616"	"106456574"	"long intergenic non-protein coding RNA 1616"
"SMIM47"	"105372440"	"small integral membrane protein 47"
"ENSG00000261342"	"-"	"-"
"ENSG00000261346"	"-"	"-"
"ENSG00000261347"	"-"	"-"
"LINC02136"	"-"	"-"
"ENSG00000261349"	"-"	"-"
"ENSG00000261350"	"-"	"-"
"ENSG00000261351"	"-"	"-"
"ENSG00000261356"	"-"	"-"
"ENSG00000261357"	"-"	"-"
"PYCARD-AS1"	"100652740"	"PYCARD antisense RNA 1"
"OTULIN-DT"	"728178"	"OTULIN divergent transcript"
"ENSG00000261362"	"-"	"-"
"ENSG00000261363"	"-"	"-"
"ENSG00000261364"	"-"	"-"
"ENSG00000261365"	"-"	"-"
"MANEA-DT"	"101927288"	"MANEA divergent transcript"
"ENSG00000261367"	"-"	"-"
"ENSG00000261368"	"-"	"-"
"ENSG00000261369"	"-"	"-"
"PECAM1"	"5175"	"platelet and endothelial cell adhesion molecule 1"
"VPS9D1-AS1"	"100128881"	"VPS9D1 antisense RNA 1"
"GOLGA6L23P"	"-"	"-"
"ENSG00000261376"	"-"	"-"
"PDCD6IPP2"	"-"	"-"
"ENSG00000261379"	"-"	"-"
"ENSG00000261382"	"-"	"-"
"ENSG00000261384"	"-"	"-"
"ENSG00000261385"	"-"	"-"
"ENSG00000261386"	"-"	"-"
"MAFTRR"	"102467146"	"MAF transcriptional regulator RNA"
"ENSG00000261391"	"-"	"-"
"ENSG00000261392"	"-"	"-"
"ENSG00000261393"	"-"	"-"
"ENSG00000261394"	"101927227"	"novel transcript, antisense to a novel protein"
"HSPE1P5"	"-"	"-"
"ENSG00000261396"	"-"	"-"
"LINC01177"	"104355218"	"long intergenic non-protein coding RNA 1177"
"ENSG00000261398"	"112268173"	"novel transcript"
"MAPK8IP3-AS1"	"101929480"	"MAPK8IP3 antisense RNA 1"
"ENSG00000261400"	"-"	"-"
"HERC2P1"	"-"	"-"
"ENSG00000261402"	"-"	"-"
"ENSG00000261403"	"-"	"-"
"PSMD7-DT"	"101928035"	"PSMD7 divergent transcript"
"CHEK2P6"	"-"	"-"
"ENSG00000261407"	"-"	"-"
"TEN1-CDK3"	"100529145"	"TEN1-CDK3 readthrough (NMD candidate)"
"CDH13-AS1"	"-"	"-"
"ENSG00000261411"	"-"	"-"
"CORO1A-AS1"	"-"	"-"
"HERC2P6"	"-"	"-"
"PLA2G10DP"	"-"	"-"
"MPC1-DT"	"-"	"-"
"ENSG00000261421"	"-"	"-"
"TMEM202-AS1"	"105370888"	"TMEM202 antisense RNA 1"
"ATP5PBP7"	"-"	"-"
"ENSG00000261426"	"-"	"-"
"ENSG00000261427"	"-"	"-"
"DPPA2P4"	"-"	"-"
"ENSG00000261430"	"-"	"-"
"DHX35-DT"	"-"	"-"
"LINC01613"	"106146149"	"long intergenic non-protein coding RNA 1613"
"ENSG00000261433"	"-"	"-"
"ENSG00000261434"	"-"	"-"
"ENSG00000261435"	"-"	"-"
"ENSG00000261436"	"101927605"	"novel transcript"
"LINC02894"	"100288748"	"long intergenic non-protein coding RNA 2894"
"DUX4L45"	"-"	"-"
"POLG-DT"	"-"	"-"
"ENSG00000261442"	"-"	"-"
"ENSG00000261444"	"-"	"-"
"ENSG00000261445"	"-"	"-"
"LINC00559"	"100874187"	"long intergenic non-protein coding RNA 559"
"ENSG00000261447"	"-"	"-"
"ENSG00000261448"	"102723692"	"novel transcript, antisense to XYLT1"
"ENSG00000261449"	"-"	"-"
"ENSG00000261451"	"-"	"-"
"LINC01735"	"-"	"-"
"LINC01003"	"-"	"-"
"TUBB8"	"347688"	"tubulin beta 8 class VIII"
"ENSG00000261457"	"-"	"-"
"ENSG00000261458"	"-"	"-"
"ENSG00000261459"	"-"	"-"
"ENSG00000261460"	"-"	"-"
"UBE2MP1"	"-"	"-"
"ENSG00000261462"	"-"	"-"
"COQ7-DT"	"-"	"-"
"ENSG00000261466"	"-"	"-"
"ENSG00000261467"	"-"	"-"
"ENSG00000261468"	"-"	"-"
"ENSG00000261469"	"-"	"-"
"ENSG00000261470"	"-"	"-"
"ENSG00000261471"	"-"	"-"
"ENSG00000261472"	"-"	"-"
"ENSG00000261474"	"-"	"-"
"LINC02190"	"-"	"-"
"ENSG00000261476"	"-"	"-"
"ENSG00000261478"	"-"	"-"
"CARHSP1-DT"	"-"	"-"
"ENSG00000261482"	"-"	"-"
"PAN3-AS1"	"-"	"-"
"RARRES2P9"	"-"	"-"
"ENSG00000261487"	"-"	"-"
"TBILA"	"112806053"	"TGF-beta induced lncRNA"
"ENSG00000261489"	"-"	"-"
"DNM1P31"	"-"	"-"
"MPHOSPH10P7"	"-"	"-"
"LINC00566"	"100861547"	"long intergenic non-protein coding RNA 566"
"ENSG00000261499"	"-"	"-"
"BBS7-DT"	"-"	"-"
"ENSG00000261502"	"-"	"-"
"LINC01686"	"284648"	"long intergenic non-protein coding RNA 1686"
"ENSG00000261505"	"-"	"-"
"ENSG00000261507"	"-"	"-"
"TP53TG3B"	"102723655"	"TP53 target 3"
"CYP3A137P"	"-"	"-"
"ENSG00000261512"	"-"	"-"
"ENSG00000261513"	"-"	"-"
"LINC01976"	"107546764"	"long intergenic non-protein coding RNA 1976"
"VN1R70P"	"-"	"-"
"LINC00558"	"100861552"	"long intergenic non-protein coding RNA 558"
"ENSG00000261519"	"-"	"-"
"DLGAP1-AS5"	"-"	"-"
"ENSG00000261522"	"-"	"-"
"ENSG00000261523"	"-"	"-"
"ABCB10P3"	"-"	"-"
"ENSG00000261526"	"-"	"-"
"ENSG00000261527"	"-"	"-"
"CCNYL7"	"-"	"-"
"ENSG00000261529"	"-"	"-"
"ENSG00000261532"	"-"	"-"
"ENSG00000261535"	"-"	"-"
"ABHD17AP9"	"-"	"-"
"ENSG00000261537"	"-"	"-"
"ENSG00000261538"	"-"	"-"
"ENSG00000261540"	"-"	"-"
"ENSG00000261541"	"-"	"-"
"ENSG00000261542"	"-"	"-"
"ENSG00000261543"	"-"	"-"
"ENSG00000261544"	"-"	"-"
"ENSG00000261546"	"-"	"-"
"HLA-P"	"-"	"-"
"ENSG00000261549"	"-"	"-"
"ENSG00000261552"	"-"	"-"
"ENSG00000261553"	"-"	"-"
"ENSG00000261554"	"-"	"-"
"ENSG00000261555"	"-"	"-"
"EEF1A1P38"	"-"	"-"
"LINC01859"	"101929164"	"long intergenic non-protein coding RNA 1859"
"FSCN1P1"	"-"	"-"
"ENSG00000261560"	"-"	"-"
"ENSG00000261561"	"-"	"-"
"ENSG00000261564"	"-"	"-"
"ENSG00000261566"	"-"	"-"
"ENSG00000261569"	"-"	"-"
"AGK-DT"	"-"	"-"
"ENSG00000261572"	"-"	"-"
"ENSG00000261573"	"-"	"-"
"ENSG00000261575"	"-"	"-"
"ENSG00000261578"	"-"	"-"
"ENPP7P13"	"-"	"-"
"HERC2P11"	"-"	"-"
"ENSG00000261582"	"-"	"-"
"ENSG00000261583"	"-"	"-"
"ENSG00000261584"	"-"	"-"
"ENSG00000261586"	"-"	"-"
"TMEM249"	"340393"	"transmembrane protein 249"
"ENSG00000261588"	"-"	"-"
"ENSG00000261590"	"-"	"-"
"ENSG00000261592"	"-"	"-"
"CYP4A27P"	"-"	"-"
"TPBGL"	"100507050"	"trophoblast glycoprotein like"
"PPM1J-DT"	"-"	"-"
"ENSG00000261596"	"-"	"-"
"HERC2P8"	"-"	"-"
"ENSG00000261600"	"-"	"-"
"ENSG00000261602"	"-"	"-"
"ENSG00000261604"	"-"	"-"
"ENSG00000261606"	"-"	"-"
"ENSG00000261607"	"-"	"-"
"SLC25A1P4"	"-"	"-"
"GAN"	"8139"	"gigaxonin"
"ENSG00000261610"	"-"	"-"
"ENSG00000261611"	"-"	"-"
"SUB1P3"	"-"	"-"
"ENSG00000261613"	"-"	"-"
"YBX3P1"	"-"	"-"
"LINC01858"	"101929144"	"long intergenic non-protein coding RNA 1858"
"TTC23-AS1"	"-"	"-"
"LINC02177"	"101927009"	"long intergenic non-protein coding RNA 2177"
"LINC02605"	"-"	"-"
"HMGN2P41"	"-"	"-"
"LINC02179"	"101927228"	"long intergenic non-protein coding RNA 2179"
"NDUFB10P2"	"-"	"-"
"ENSG00000261625"	"-"	"-"
"ENSG00000261627"	"-"	"-"
"ENSG00000261628"	"-"	"-"
"ENSG00000261629"	"-"	"-"
"ENSG00000261630"	"-"	"-"
"ENSG00000261632"	"-"	"-"
"ENSG00000261633"	"-"	"-"
"PAQR5-DT"	"102723548"	"PAQR5 divergent transcript"
"ENSG00000261635"	"-"	"-"
"LINC02191"	"105371146"	"long intergenic non-protein coding RNA 2191"
"LINC02127"	"-"	"-"
"ENSG00000261638"	"105371296"	"novel transcript"
"ENSG00000261641"	"-"	"-"
"ENSG00000261642"	"-"	"-"
"CYLD-AS1"	"102724907"	"CYLD antisense RNA 1"
"DISC1FP1"	"101929222"	"DISC1 fusion partner 1"
"ENSG00000261646"	"-"	"-"
"IMPDH1P11"	"-"	"-"
"ENSG00000261648"	"-"	"-"
"GOLGA6L7"	"728310"	"golgin A6 family like 7"
"ENSG00000261651"	"-"	"-"
"PIERCE2"	"145788"	"piercer of microtubule wall 2"
"ENSG00000261653"	"-"	"-"
"ENSG00000261654"	"-"	"-"
"ENSG00000261655"	"-"	"-"
"BEAN1-AS1"	"101927726"	"BEAN1 antisense RNA 1"
"ENSG00000261659"	"-"	"-"
"ECI1-AS1"	"-"	"-"
"TTC39A-AS1"	"-"	"-"
"TUBAP4"	"-"	"-"
"LY6L"	"101928108"	"lymphocyte antigen 6 family member L"
"ENSG00000261668"	"-"	"-"
"ENSG00000261669"	"-"	"-"
"ENSG00000261670"	"-"	"-"
"ENSG00000261671"	"-"	"-"
"ENSG00000261673"	"-"	"-"
"ENSG00000261675"	"-"	"-"
"SCRT1"	"83482"	"scratch family transcriptional repressor 1"
"ATP5PDP1"	"-"	"-"
"ENSG00000261680"	"-"	"-"
"ENSG00000261682"	"-"	"-"
"LINC00838"	"100505583"	"long intergenic non-protein coding RNA 838"
"ENSG00000261684"	"-"	"-"
"ENSG00000261687"	"-"	"-"
"AGGF1P4"	"-"	"-"
"ENSG00000261691"	"-"	"-"
"ENSG00000261692"	"-"	"-"
"ENSG00000261693"	"-"	"-"
"ENSG00000261695"	"-"	"-"
"ENSG00000261696"	"-"	"-"
"ENSG00000261697"	"101928682"	"novel transcript, sense intronic to C16orf95"
"HPR"	"3250"	"haptoglobin-related protein"
"ENSG00000261702"	"-"	"-"
"LINC02168"	"105371252"	"long intergenic non-protein coding RNA 2168"
"IGHV1OR16-1"	"-"	"-"
"LINC00165"	"727701"	"long intergenic non-protein coding RNA 165"
"ENSG00000261707"	"-"	"-"
"DNM1P32"	"-"	"-"
"ENSG00000261709"	"124900370"	"-"
"ENSG00000261710"	"-"	"-"
"FRG2DP"	"-"	"-"
"SSTR5-AS1"	"146336"	"SSTR5 antisense RNA 1"
"ENSG00000261714"	"-"	"-"
"LINC01477"	"101927900"	"long intergenic non-protein coding RNA 1477"
"H2BC20P"	"-"	"-"
"ENSG00000261717"	"-"	"-"
"ENSG00000261719"	"-"	"-"
"ENSG00000261722"	"-"	"-"
"ENSG00000261723"	"-"	"-"
"ENSG00000261725"	"-"	"-"
"ENSG00000261727"	"-"	"-"
"ENSG00000261728"	"-"	"-"
"GS1-204I12.4"	"105371653"	"novel transcript"
"FOXF2-DT"	"-"	"-"
"ENSG00000261731"	"-"	"-"
"ENSG00000261732"	"-"	"-"
"ENSG00000261734"	"-"	"-"
"ENSG00000261736"	"-"	"-"
"MIR3976HG"	"645355"	"MIR3976 host gene"
"GOLGA8S"	"653061"	"golgin A8 family member S"
"BOLA2-SMG1P6"	"107282092"	"BOLA2-SMG1P6 readthrough"
"LINC00922"	"283867"	"long intergenic non-protein coding RNA 922"
"ENSG00000261743"	"-"	"-"
"ZFPM1-AS1"	"100128882"	"ZFPM1 antisense RNA 1"
"ENSG00000261745"	"-"	"-"
"ENSG00000261747"	"-"	"-"
"SPRING1P3"	"-"	"-"
"LINC02180"	"102467079"	"long intergenic non-protein coding RNA 2180"
"ENSG00000261751"	"-"	"-"
"AGGF1P8"	"-"	"-"
"ENSG00000261754"	"-"	"-"
"ENSG00000261757"	"-"	"-"
"STAG1-DT"	"-"	"-"
"ENSG00000261759"	"-"	"-"
"ENSG00000261760"	"-"	"-"
"LINC02616"	"100508631"	"long intergenic non-protein coding RNA 2616"
"ENSG00000261762"	"-"	"-"
"ENSG00000261763"	"-"	"-"
"KRT18P18"	"-"	"-"
"ENSG00000261765"	"-"	"-"
"ENSG00000261766"	"-"	"-"
"ENSG00000261770"	"-"	"-"
"DNAAF4-CCPG1"	"100533483"	"DNAAF4-CCPG1 readthrough (NMD candidate)"
"ENSG00000261774"	"-"	"-"
"ENSG00000261775"	"-"	"-"
"ENSG00000261776"	"-"	"-"
"DDX19A-DT"	"100506083"	"DDX19A divergent transcript"
"ENSG00000261778"	"-"	"-"
"ENSG00000261779"	"-"	"-"
"LINC02582"	"100505817"	"long intergenic non-protein coding RNA 2582"
"LINC01654"	"101927876"	"long intergenic non-protein coding RNA 1654"
"ENSG00000261782"	"-"	"-"
"ENSG00000261783"	"-"	"-"
"ENSG00000261786"	"-"	"-"
"TCF24"	"100129654"	"transcription factor 24"
"ENSG00000261789"	"-"	"-"
"ENSG00000261790"	"-"	"-"
"DNM1P28"	"-"	"-"
"ENSG00000261793"	"-"	"-"
"GOLGA8H"	"728498"	"golgin A8 family member H"
"ENSG00000261795"	"-"	"-"
"ISY1-RAB43"	"100534599"	"ISY1-RAB43 readthrough"
"ENSG00000261797"	"-"	"-"
"ENSG00000261798"	"101929536"	"novel transcript, antisense to BMP8B"
"ENSG00000261799"	"-"	"-"
"ENSG00000261800"	"-"	"-"
"LOXL1-AS1"	"100287616"	"LOXL1 antisense RNA 1"
"ENSG00000261802"	"-"	"-"
"LINC02140"	"-"	"-"
"ENSG00000261804"	"-"	"-"
"LINC02141"	"101927580"	"long intergenic non-protein coding RNA 2141"
"CYP3A54P"	"-"	"-"
"ENSG00000261810"	"-"	"-"
"LINC02164"	"-"	"-"
"TUBB8P7"	"-"	"-"
"ENSG00000261813"	"-"	"-"
"ENSG00000261815"	"-"	"-"
"ENSG00000261816"	"-"	"-"
"ENSG00000261817"	"-"	"-"
"ENSG00000261818"	"-"	"-"
"ENSG00000261819"	"-"	"-"
"DNM1P49"	"-"	"-"
"ENSG00000261821"	"-"	"-"
"ENSG00000261822"	"-"	"-"
"ENSG00000261823"	"-"	"-"
"LINC00662"	"148189"	"long intergenic non-protein coding RNA 662"
"ENSG00000261826"	"-"	"-"
"ENSG00000261829"	"-"	"-"
"ENSG00000261831"	"-"	"-"
"ENSG00000261832"	"1201"	"novel protein"
"IGHV3OR16-15"	"-"	"-"
"ENSG00000261835"	"-"	"-"
"ENSG00000261837"	"-"	"-"
"ENSG00000261838"	"105371361"	"novel transcript, antisense to C16orf46"
"ENSG00000261839"	"-"	"-"
"ENSG00000261840"	"730183"	"novel transcript, antisense to SRCAP"
"ENSG00000261842"	"-"	"-"
"ENSG00000261845"	"-"	"-"
"ENSG00000261848"	"100288728"	"novel transcript"
"LINC02186"	"101927348"	"long intergenic non-protein coding RNA 2186"
"MIA"	"8190"	"MIA SH3 domain containing"
"LINC01996"	"400568"	"long intergenic non-protein coding RNA 1996"
"ENSG00000261864"	"-"	"-"
"MFSD1P1"	"-"	"-"
"ENSG00000261872"	"-"	"-"
"SMIM36"	"101927367"	"small integral membrane protein 36"
"ZNF594-DT"	"100130950"	"ZNF594 divergent transcript"
"ENSG00000261882"	"-"	"-"
"ENSG00000261884"	"-"	"-"
"GOSR2-DT"	"-"	"-"
"ENSG00000261888"	"-"	"-"
"ENSG00000261889"	"-"	"-"
"ENSG00000261898"	"-"	"-"
"MTND5P33"	"-"	"-"
"RPL23AP84"	"-"	"-"
"ENSG00000261915"	"-"	"-"
"ENSG00000261916"	"-"	"-"
"ENSG00000261924"	"400627"	"novel transcript, antisense to RPTOR"
"PCDHGA9"	"56107"	"protocadherin gamma subfamily A, 9"
"ENSG00000261938"	"-"	"-"
"LARP7P2"	"-"	"-"
"GFY"	"100507003"	"golgi associated olfactory signaling regulator"
"ENSG00000261959"	"-"	"-"
"ISCA1P3"	"-"	"-"
"ENSG00000261970"	"-"	"-"
"MMP25-AS1"	"124900372"	"MMP25 antisense RNA 1"
"ENSG00000261976"	"-"	"-"
"ENSG00000261978"	"124904072"	"novel transcript, antisense to TBC1D16"
"KYNUP1"	"-"	"-"
"ENSG00000261996"	"-"	"-"
"ENSG00000261997"	"-"	"-"
"ENSG00000262000"	"-"	"-"
"DLGAP1-AS2"	"-"	"-"
"ENSG00000262003"	"101927727"	"novel transcript, antisense to NXN"
"ENSG00000262006"	"-"	"-"
"ENSG00000262008"	"-"	"-"
"ENSG00000262011"	"-"	"-"
"ENSG00000262020"	"-"	"-"
"LINC01974"	"-"	"-"
"ENSG00000262038"	"-"	"-"
"ENSG00000262039"	"-"	"-"
"ENSG00000262048"	"-"	"-"
"ENSG00000262049"	"-"	"-"
"ENSG00000262050"	"-"	"-"
"ENSG00000262052"	"-"	"-"
"RPH3AL-AS1"	"-"	"-"
"ENSG00000262067"	"-"	"-"
"SNORD3B-2"	"-"	"-"
"DKFZP434A062"	"26102"	"uncharacterized LOC26102"
"ENSG00000262079"	"-"	"-"
"IL9RP4"	"-"	"-"
"OR1P1"	"-"	"-"
"ENSG00000262090"	"-"	"-"
"ENSG00000262094"	"-"	"-"
"MTATP6P25"	"-"	"-"
"PCDHB19P"	"-"	"-"
"LINC02185"	"-"	"-"
"ENSG00000262098"	"-"	"-"
"DHX33-DT"	"105371506"	"DHX33 divergent transcript"
"OR1D3P"	"-"	"-"
"MTND6P33"	"-"	"-"
"ENSG00000262112"	"-"	"-"
"ENSG00000262115"	"-"	"-"
"ENSG00000262116"	"-"	"-"
"BCAR4"	"400500"	"breast cancer anti-estrogen resistance 4"
"MTCO1P28"	"-"	"-"
"ENSG00000262119"	"-"	"-"
"ENSG00000262120"	"-"	"-"
"ENSG00000262133"	"-"	"-"
"GARS1P1"	"-"	"-"
"NQO1-DT"	"-"	"-"
"ENSG00000262140"	"-"	"-"
"ENSG00000262141"	"-"	"-"
"ENSG00000262147"	"-"	"-"
"ENSG00000262151"	"-"	"-"
"GREP1"	"283875"	"glycine rich extracellular protein 1"
"EIF1P4"	"-"	"-"
"LINC02175"	"283887"	"long intergenic non-protein coding RNA 2175"
"MTCO3P24"	"-"	"-"
"ENSG00000262160"	"-"	"-"
"C17orf114"	"119139905"	"chromosome 17 open reading frame 114"
"ENSG00000262171"	"-"	"-"
"ENSG00000262172"	"-"	"-"
"MYMX"	"101929726"	"myomixer, myoblast fusion factor"
"ENSG00000262181"	"-"	"-"
"LINC02861"	"102724927"	"long intergenic non-protein coding RNA 2861"
"ENSG00000262187"	"-"	"-"
"LINC01978"	"101928738"	"long intergenic non-protein coding RNA 1978"
"ENSG00000262198"	"-"	"-"
"ENSG00000262202"	"-"	"-"
"PCDHGB3"	"56102"	"protocadherin gamma subfamily B, 3"
"ENSG00000262211"	"-"	"-"
"ENSG00000262213"	"-"	"-"
"LINC03048"	"-"	"-"
"ENSG00000262227"	"-"	"-"
"ENSG00000262228"	"-"	"-"
"ENSG00000262231"	"105371508"	"novel transcript"
"TMF1P1"	"-"	"-"
"CORO7"	"79585"	"coronin 7"
